NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
1,90004E+11;2019;3550308;São Paulo;35;SP;13;M;1;3;1;3550308;São Paulo;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550308;São Paulo;35;SP;1;1;1;1;505;510;513;518;4322;3391;4081;4795;BABDDDACEECACDACBBACDCDBEBCADBCBBCEEEAEDDACCD;BCABDACEBBCEBDEDDBAECBEADDADDCADABCCACEDDCBED;CECCA99999DABEABEACEADAEAAEEBDCDABCCEBAEBEACBEAADE;CEADAECAADCAEDBEBCCBCDEDAECDEBAEDBCEAEBDBACEC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;100;80;120;120;60;480;E;E;B;D;3;C;A;B;B;A;A;B;B;A;A;A;A;A;B;B;B;B;A;A;B
1,90004E+11;2019;4115200;Maringá;41;PR;14;M;1;1;1;3304557;Rio de Janeiro;33;RJ;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4115200;Maringá;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;F;E;E;3;F;B;D;C;B;B;B;B;B;A;B;B;B;D;B;A;D;B;D;B
1,90004E+11;2019;4108304;Foz do Iguaçu;41;PR;14;F;1;1;1;4108304;Foz do Iguaçu;41;PR;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4108304;Foz do Iguaçu;41;PR;1;1;1;1;503;509;514;515;3849;3832;4795;4498;CEEDDECABABEBCBCBBDECBCCBDAECCDBEBDABCBEDBEEB;ACBAABBCCDDCCCDEECAECDEBADDABBDCDBEABDCDCBDCD;99999EEBEBCBBDCCAAECCDBDDBEBCEBAAAADBDAAEBDBBCBADB;EDEDCEDCACCCCEBEACDAAEAAAEECBCBEABCBBCBDCCBCC;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;40;40;80;0;260;E;C;D;B;5;H;A;E;E;C;A;C;C;B;A;B;A;B;E;B;B;E;B;C;B
1,90004E+11;2019;4125704;São Miguel do Iguaçu;41;PR;14;F;1;1;1;4125704;São Miguel do Iguaçu;41;PR;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4125704;São Miguel do Iguaçu;41;PR;0;1;1;0;;510;513;;;5066;5253;;;CCBDABEBDDBEABCBECADBCCECAAAAEDBDBCBEEDCBAADB;ADBBE99999DBDCAEBAAEBEDCDAACDAEADCEDEBDCBDEBCADCBE;;0;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;120;120;120;140;100;600;F;G;E;D;3;G;D;D;D;B;A;B;A;B;B;B;A;A;C;B;A;D;B;B;B
1,90004E+11;2019;3518800;Guarulhos;35;SP;14;F;1;1;1;3518800;Guarulhos;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3518800;Guarulhos;35;SP;1;1;1;1;505;508;512;518;4013;5675;5773;6267;BADBADEBEDDCCECECBCADACEBCECEDBEADEDAEBEDCAEA;ABAEADBEAAAECCBBECEEBDBAEACDEAAABEEBCCDDEACBC;BBEDA99999CCABEECCACCEDBABDDEDCDEBDAADDEECBDCACDBD;DECBAECACDBADECECBABCBEAABDBCBADDAEBCCBCAEDDB;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;100;580;C;E;D;D;6;G;A;B;C;A;A;B;B;B;A;B;A;A;C;A;A;D;B;B;B
1,90004E+11;2019;4124608;São Carlos do Ivaí;41;PR;13;F;1;3;1;4118402;Paranavaí;41;PR;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4118402;Paranavaí;41;PR;0;1;1;0;;509;514;;;3892;4181;;;AEADDDACDCDABDDDAEDACDAEADACCDDDBEEAD.CCCABDB;99999DDBABADEDDACADACAACCBABDAEDACCCEDCDCEDEECCDAD;;1;;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;;6;0;0;0;0;0;0;B;D;B;B;3;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
1,90004E+11;2019;3536505;Paulínia;35;SP;14;F;1;1;1;3509502;Campinas;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3536505;Paulínia;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;F;F;D;D;4;N;B;D;D;D;B;C;A;B;A;B;A;B;E;B;B;E;B;C;B
1,90004E+11;2019;4204202;Chapecó;42;SC;14;F;1;1;1;4204202;Chapecó;42;SC;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4204202;Chapecó;42;SC;1;1;1;1;503;508;512;515;4627;4532;5245;4768;DEDEADCDCDBACDEACBDEEACDABEECDABEBEACBBACDABB;AABDDBBEACCDACDBAEBCECBCCADEACDDBBCCCDEBEDDED;99999BDCDADDEBEEECCCCDDECEADADCAABDCADCEECEECAAEEA;ECBAEECEABEDBDEDECABAEBCAEAABCECBECBECDADBDAB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;120;140;120;640;F;E;D;B;3;D;A;D;D;C;A;B;B;B;A;A;A;A;B;A;B;D;B;B;B
1,90004E+11;2019;3549805;São José do Rio Preto;35;SP;14;F;1;1;1;3549805;São José do Rio Preto;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3549805;São José do Rio Preto;35;SP;1;1;1;1;503;509;514;515;6074;6349;6173;783;AEECDCDEADCADDBEBBCADDDEADDDEDDDEDBDDBCDEAADC;ACBCEEBDABABADBAEABDBEEBCCEDBCEBBDCBBBDBBAEDB;EBAAB99999CBCDCDEDEBAAADDDDCCECDECADDCDAAECBCCAECB;EDEADDEBABCBCDDAEEDEDACDCBDECDDBDDBECECDDDDDD;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;180;180;180;180;880;F;G;E;D;3;N;A;C;C;C;A;B;B;B;A;B;A;B;D;B;A;D;A;D;B
1,90004E+11;2019;4118501;Pato Branco;41;PR;14;M;1;1;1;4118501;Pato Branco;41;PR;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4118501;Pato Branco;41;PR;1;1;1;1;503;509;514;515;3904;480;4904;423;EEEBDCDDABCCECBADECBDABADDCECBCEDAECBDACBA*BB;DDABCEDBCDAEAEDBDBAACBBACDACDCECDDCABACCDEABC;EEDAE99999AACCADBADBBADDCADDEECDDABBCDCDCEADBABAEB;EBBCDACEDACEBCADBDBCAEBCAEBEADCCEBADDBECCABED;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;6;0;0;0;0;0;0;G;G;E;E;3;G;A;C;C;B;A;B;B;B;B;B;A;B;C;B;A;D;A;D;B
1,90004E+11;2019;3550308;São Paulo;35;SP;14;F;1;1;1;3550308;São Paulo;35;SP;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3550308;São Paulo;35;SP;1;1;1;1;505;507;511;518;518;5796;576;6866;DCBBCEDBCCBEDAEBEAEDCACBECABDDBBBAEBDAAECACDE;BAECABADBADCACDEECECCABEEDBECAEDAECCACACEABAB;AEABE99999BCBAADDCAECAAECDABABDCCECBEBDACDDEBBCCCE;DECBBBCCCBEBCEEEEAEBACEAEDCEAEEDAAEBEECDDACCE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;160;120;140;120;200;740;F;G;D;E;3;I;B;D;D;C;A;B;B;B;A;B;A;B;E;B;B;D;B;B;B
1,90004E+11;2019;3515004;Embu das Artes;35;SP;14;M;1;1;1;3515004;Embu das Artes;35;SP;2;0;2;1;0;35037552;3515004;Embu das Artes;35;SP;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3515004;Embu das Artes;35;SP;1;1;1;1;505;510;513;518;3649;5293;5331;6279;ABBBDACDBCCEDECABBEBADCCADBBEDBCADEBDBDDECBDE;CDADACDDBCBDDBCBCEACCEBABDDEEBCDCABBCABDDBDCD;99999BCBDEBBAEEAAAAEECDCDACACCAEACDCAECEDEACAABECC;DEABBBCAADEACEBDCEEBADEDDDCBCDABCADBBEBEEDDEB;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;100;120;0;460;E;E;C;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
1,90004E+11;2019;4106902;Curitiba;41;PR;14;M;1;1;1;3543402;Ribeirão Preto;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4106902;Curitiba;41;PR;0;1;1;0;;508;512;;;4017;3575;;;ABABAEEACCADADEBADDACEBBECEEADCEBCCBCDDDABBBD;BBAEA99999EDBAECEEBEAEEECCBDBDBCDCCEAEBBDDDBDECBEC;;0;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;100;40;20;120;0;280;E;E;B;B;3;D;A;D;D;A;A;B;B;B;B;B;A;B;B;A;B;B;A;B;B
1,90004E+11;2019;4127700;Toledo;41;PR;14;M;1;1;1;5000609;Amambai;50;MS;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4127700;Toledo;41;PR;1;1;1;1;505;508;512;518;5387;5678;5858;7664;BDBCCDAEBCBEABCDEEDBCAEBDBDBABBCBBECDAEEDDBEE;DBABEBBDC.AECCEBACECBEABAEDEBAEDBBABCEAACECAC;BBEDA99999CCADACCEBCCACCAEDBBCCEEBACADEEEBDDEAECED;DBEBABBBADBAABBEEEECADCCEDDEAAADAABDBEADEAAAE;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;40;520;E;G;D;D;3;L;A;D;D;B;A;B;B;B;A;B;A;B;C;A;B;D;A;C;B
1,90004E+11;2019;3549904;São José dos Campos;35;SP;14;M;1;1;1;3549904;São José dos Campos;35;SP;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3549904;São José dos Campos;35;SP;0;1;1;0;;508;512;;;5434;5267;;;DBACBDCECEEEDDAACBDDADEBACEAEBADBBBACBCAAEECC;CDEEA99999CBDCEEACBCCAECEADEADDCBBDDADCEEDBEAAEDED;;0;;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;;1;120;120;120;100;0;460;G;E;E;D;4;M;B;D;D;C;A;C;B;B;B;B;B;B;C;B;B;D;A;C;B
1,90004E+11;2019;3142700;Montalvânia;31;MG;14;M;1;3;1;3142700;Montalvânia;31;MG;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2908101;Cocos;29;BA;1;1;1;1;503;508;512;515;4162;4378;3858;4908;CEAADCEDCCDBCCBCDBABBACDDBAEABBBEADBEABADEDAC;BBCCBCEEEAACBCDADACDBAABECEDECCBBBEDDCCBAEDBC;BBAEA99999BABABACCBDCDAABDADADCAABDCBDBBEDBCEDDDDC;BDADDECCABEABDEBCDADADAEABBDCDBBCBAEEDDCABCCE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;80;80;80;80;0;320;C;F;D;D;4;E;A;C;E;C;B;B;B;B;A;B;A;B;B;B;A;D;A;B;B
1,90004E+11;2019;2504850;Coxixola;25;PB;14;F;1;3;1;2504009;Campina Grande;25;PB;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2516300;Sumé;25;PB;1;1;1;1;503;508;512;515;4806;5011;5409;4919;AEACAEADBDBBECBCEBBABEAEDBDECBAAEBADEAAEBBCBC;ABACEBBDCCBBACABEEAEBCDCBADEBABAABEDACEADABBB;99999BEEABCEDBBDCAACCCDBCAACAAEAEBAAADAEEBBDCAADCD;BBCEDECBAEBEDAEACDDDABBEABBDBBACEECBECEDACDBE;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;140;140;140;660;E;B;B;A;5;D;A;A;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;B;B
1,90004E+11;2019;2506301;Guarabira;25;PB;14;F;1;3;1;2507507;João Pessoa;25;PB;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2506301;Guarabira;25;PB;1;1;1;1;503;507;511;515;561;529;5898;5553;AEECBEDEABCEBBBCBBBACAABCBCDBBDEEDBBECBBDBBBB;EACAABACCBDCBBAAEDCBCACCBBDABADAAEDABCBEBBADB;BDABE99999CCCDABABABDAEECCEECBBEBCCDEBDABDDEBDDEDE;CBCDDEEEABAACDEACEBBDDEEBACEBBCBEBCBCCEBDECCA;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;140;120;140;160;100;660;E;G;D;E;4;O;B;D;E;C;A;B;A;B;A;A;A;A;D;A;B;E;A;D;B
1,90004E+11;2019;2611101;Petrolina;26;PE;14;F;1;3;2;;;;;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2611101;Petrolina;26;PE;1;1;1;1;503;510;513;515;4148;4427;4422;4905;BADECDCDEACBCABDBBACDCCACBDCCADBBCCEADBCDDBCA;CADBCEBDDCDDBAADCDACBCAEDCACACCCBDBCACDEAEBCA;99999BDBCCDBDBCBCAECACDEBCDACCCDCBBCBABBBCDEDCDDBC;BCDEDCBCABCECDEBCCCEBDDBBACEADACAEBDAEDBDDCCB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;20;500;E;E;F;F;4;B;B;B;D;B;B;B;B;B;B;B;A;A;C;A;A;D;B;B;B
1,90004E+11;2019;2704302;Maceió;27;AL;14;F;1;0;2;;;;;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2704302;Maceió;27;AL;1;1;1;1;503;509;514;515;4993;5502;6078;5785;ACADECDEBEBABCBADCBACBABEDBABBCEEAEEBCEEBACDE;AACECEECABACAAEAAACCEECECDEABAEBABCAABDBBEECB;ECBAD99999BACAEEBBEBAACDDDACDECDDBBDBCEDADCBDCEECB;ECBDDECBABCCCDBBCBBCBCBABBCEADDCABCBBCDACCCDC;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;120;120;20;500;E;G;B;D;4;I;D;D;D;D;A;B;B;B;A;B;A;A;E;A;A;E;A;B;B
1,90004E+11;2019;2704302;Maceió;27;AL;14;M;1;3;1;2704302;Maceió;27;AL;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2704302;Maceió;27;AL;1;1;1;1;503;507;511;515;600;5589;5622;6672;DEECDCDEDDBAABDABBCDDDADBEDEBBBEEABCBEAEEDADB;BAACDAABCBDCBCACBDCDCACEBDDEBDBCDEDBCDCDBACCB;DEABE99999CCBECEDCECDCCECBEACBCCBCCAEDBAADBABBAECB;EBDADDBBABCBDDBAAEDCBEABCCAEBEDCECDADADABDDDB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;120;120;160;680;G;F;D;D;4;H;A;C;D;B;A;B;A;B;A;A;A;A;B;B;A;C;A;B;B
1,90004E+11;2019;2927408;Salvador;29;BA;14;M;1;1;1;2927408;Salvador;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2915601;Itamaraju;29;BA;1;1;1;1;503;509;514;515;4645;5554;5342;512;CCDDECDEDDABADBAEBCDCEADBCCDBCCBDAECDABEDABAC;ACBBCEBCABABCCBEEAEABDCCCDBADCEBBCCBDCADBBEBA;EBBDA99999BACBCEEAEBDCADCADCAECCEEADEDCDAEEABECBCD;EEBCDECBADDBCCCCC*DCCADCEEDBACCABEDCBBECCCADB;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;140;120;160;40;580;G;G;E;E;4;L;A;D;E;C;A;B;A;A;A;B;A;A;E;B;B;E;A;D;B
1,90004E+11;2019;2925105;Poções;29;BA;14;M;1;2;1;2925105;Poções;29;BA;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2925105;Poções;29;BA;0;1;1;0;;507;511;;;4637;5097;;;EDBEDBABCACCBBAACBEBAECCAACCBADEAEEBEDEADEACD;99999ABCEDCCBABDEEAAAACEEECEDBECCACDABDEACACEDEDAE;;1;;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;;4;0;0;0;0;0;0;C;F;D;D;3;C;A;C;D;A;A;B;B;B;A;A;A;A;B;A;A;C;A;B;B
